,Date,Departure Time,Revenue ($),Passengers (First Class),Passengers (Business Class),Passengers (Economy Class),Origin,Destination,Pod,Distance (km),Flight Number,Aircraft Type,Departure Gate,Arrival Gate,Airline
2228,2023-06-18,16:53,3364.0,6.0,16.0,180.6,AMS,,B,1133.0,506.0,Boeing 777,B,,
2229,2023-06-21,17:05,4379.0,6.0,20.0,201.6,DXB,CDG,B,4260.0,273.0,Boeing 737,A,A,Emirates
2230,2023-06-20,00:29,3268.0,6.0,19.0,197.4,DXB,CDG,B,3206.0,381.0,Airbus A380,D,C,Emirates
2231,2023-06-26,16:00,4947.0,8.0,26.0,100.0,LHR,LHR,A,1608.0,883.0,Boeing 737,C,A,American Airlines
2232,2023-06-29,12:56,3937.0,10.0,29.0,173.0,JFK,HND,A,1518.0,756.0,Airbus A380,D,B,American Airlines
2233,2023-06-16,13:52,2433.0,4.0,25.0,194.25,DXB,BOG,B,2884.0,724.0,Boeing 737,B,C,American Airlines
2234,2023-06-27,17:27,3257.0,4.0,20.0,75.0,LHR,SIN,A,1603.0,889.0,Boeing 737,A,,British Airways
2235,2023-06-07,14:20,1525.0,3.0,16.0,186.9,AMS,BOG,B,3880.0,765.0,Airbus A320,C,B,Qantas
2236,2023-06-14,07:42,1250.0,5.0,21.0,157.5,DXB,BOG,B,1916.0,977.0,Airbus A380,D,C,British Airways
2237,2023-07-02,07:28,3867.0,1.0,14.0,57.0,ORD,LHR,A,3048.0,400.0,Airbus A380,B,,Emirates
2238,2023-06-25,10:56,3545.0,6.0,26.0,112.0,LHR,LAX,A,2364.0,199.0,Boeing 777,B,C,American Airlines
2239,2023-06-24,03:41,2580.0,1.0,16.0,188.0,JFK,,A,4188.0,358.0,Boeing 737,D,C,Qantas
2240,2023-06-21,15:54,4899.0,1.0,11.0,57.75,DXB,BOG,B,3524.0,702.0,Airbus A320,C,A,
2241,2023-06-06,09:29,4765.0,7.0,12.0,186.0,LHR,LAX,A,4644.0,134.0,Boeing 777,A,B,British Airways
2242,2023-06-26,12:51,4463.0,7.0,26.0,187.0,ORD,SIN,A,1755.0,814.0,Airbus A380,B,,Emirates
2243,2023-06-21,05:59,3590.0,7.0,19.0,117.0,LHR,LAX,A,1128.0,651.0,Boeing 777,B,,Emirates
2244,2023-07-03,18:41,3934.0,3.0,13.0,156.0,ORD,LHR,A,1917.0,938.0,Boeing 777,D,C,Emirates
2245,2023-07-04,07:36,3410.0,6.0,10.0,56.7,,BOG,B,2927.0,420.0,Boeing 737,B,B,Qantas
2246,2023-06-17,19:32,4547.0,6.0,30.0,134.0,LHR,HND,A,4999.0,437.0,Boeing 737,C,A,Qantas
2247,2023-06-25,08:03,3667.0,9.0,29.0,121.0,JFK,,A,4457.0,946.0,Airbus A380,,D,Emirates
2248,2023-06-25,19:07,1353.0,9.0,24.0,64.05,DXB,LAX,B,3999.0,560.0,Airbus A320,C,C,Qantas
2249,2023-06-30,12:03,3674.0,2.0,28.0,122.0,JFK,CDG,A,2855.0,892.0,Airbus A320,B,D,
2250,2023-06-29,03:33,2569.0,4.0,14.0,100.0,JFK,LAX,A,4085.0,358.0,Boeing 777,A,C,American Airlines
2251,2023-06-07,07:08,4585.0,7.0,12.0,166.0,JFK,HND,A,1032.0,794.0,Airbus A320,D,,American Airlines
2252,2023-07-03,04:39,1883.0,5.0,22.0,73.5,DXB,LAX,B,4057.0,530.0,Boeing 777,D,A,
2253,2023-06-10,05:26,4439.0,6.0,26.0,168.0,,LHR,B,4024.0,680.0,Boeing 737,A,B,
2254,2023-06-11,07:02,1237.0,8.0,29.0,133.0,LHR,CDG,A,4558.0,116.0,Boeing 777,B,,British Airways
2255,2023-06-30,21:28,4934.0,4.0,16.0,72.45,DXB,,B,4522.0,612.0,Airbus A320,B,D,American Airlines
2256,2023-07-03,01:29,4772.0,6.0,14.0,200.0,JFK,,A,1037.0,526.0,Boeing 777,D,C,Emirates
2257,2023-06-21,07:51,1655.0,10.0,25.0,196.0,ORD,HND,A,1381.0,916.0,Airbus A320,D,D,British Airways
2258,2023-06-09,07:59,2805.0,10.0,20.0,143.85,DXB,BOG,B,1234.0,256.0,Boeing 777,B,D,Qantas
2259,2023-06-27,23:40,4696.0,8.0,24.0,72.45,,LHR,B,2335.0,917.0,Boeing 737,B,A,
2260,2023-07-04,14:39,1018.0,1.0,18.0,180.0,JFK,BOG,A,3826.0,702.0,Boeing 777,D,,Qantas
2261,2023-07-04,14:14,2789.0,7.0,16.0,92.0,LHR,CDG,A,3019.0,644.0,Airbus A380,D,A,American Airlines
2262,2023-06-19,04:57,4857.0,8.0,24.0,90.3,DXB,CDG,B,4650.0,983.0,Airbus A380,C,,British Airways
2263,2023-06-06,01:54,1294.0,1.0,22.0,74.0,LHR,LAX,A,3675.0,368.0,Airbus A380,D,D,
2264,2023-06-21,17:09,4225.0,1.0,16.0,102.9,,HND,B,2331.0,919.0,Boeing 777,B,A,Qantas
2265,2023-06-24,18:17,1471.0,1.0,26.0,69.3,DXB,SIN,B,2305.0,335.0,Boeing 777,,,American Airlines
2266,2023-06-12,19:30,4832.0,5.0,29.0,190.05,AMS,LAX,B,3722.0,633.0,Airbus A380,C,B,American Airlines
2267,2023-06-24,01:54,2439.0,2.0,14.0,147.0,JFK,SIN,A,1705.0,469.0,Boeing 777,C,C,Qantas
2268,2023-07-03,11:31,1677.0,3.0,13.0,107.0,JFK,CDG,A,1770.0,806.0,Boeing 737,,B,Qantas
2269,2023-06-30,07:34,4130.0,8.0,12.0,200.0,ORD,BOG,A,2328.0,262.0,Airbus A320,D,C,Qantas
2270,2023-06-12,16:52,4866.0,6.0,10.0,147.0,,HND,B,1610.0,160.0,Airbus A380,C,D,
2271,2023-06-25,17:22,2380.0,4.0,14.0,55.0,LHR,SIN,A,3736.0,582.0,Airbus A320,C,,
2272,2023-06-28,00:04,2187.0,6.0,24.0,149.1,SYD,SIN,B,2254.0,611.0,Boeing 777,B,C,Emirates
2273,2023-07-03,18:17,2163.0,9.0,22.0,75.0,ORD,SIN,A,2641.0,987.0,Boeing 777,A,D,American Airlines
2274,2023-06-13,14:11,1768.0,1.0,27.0,79.8,SYD,HND,B,2147.0,233.0,Boeing 737,B,B,American Airlines
2275,2023-06-30,08:25,4196.0,8.0,10.0,65.0,JFK,LAX,A,3959.0,860.0,Airbus A380,D,A,
2276,2023-06-20,00:31,1946.0,5.0,12.0,137.0,ORD,HND,A,4258.0,850.0,Boeing 777,D,,Qantas
2277,2023-06-28,23:08,4097.0,2.0,26.0,132.3,DXB,BOG,B,2128.0,592.0,Boeing 777,,C,Qantas
2278,2023-06-21,06:09,4874.0,2.0,15.0,112.0,ORD,,A,3754.0,282.0,Airbus A380,B,A,
2279,2023-06-13,17:22,1841.0,10.0,30.0,206.85,AMS,CDG,B,1423.0,391.0,Airbus A380,A,D,American Airlines
2280,2023-06-19,00:37,2498.0,9.0,13.0,161.0,LHR,LHR,A,2458.0,680.0,Boeing 777,,D,
2281,2023-07-03,22:31,1101.0,1.0,16.0,131.25,DXB,CDG,B,4123.0,182.0,Boeing 777,B,D,British Airways
2282,2023-06-21,20:01,1965.0,10.0,19.0,170.0,JFK,,A,3310.0,441.0,Airbus A380,D,B,American Airlines
2283,2023-06-13,01:07,1856.0,2.0,18.0,94.5,DXB,LAX,B,1443.0,633.0,Airbus A320,A,D,Emirates
2284,2023-06-17,21:35,1125.0,2.0,25.0,86.0,ORD,LAX,A,2212.0,267.0,Boeing 777,B,,British Airways
2285,2023-06-11,00:15,1526.0,8.0,24.0,122.0,ORD,HND,A,3564.0,573.0,Airbus A320,,,American Airlines
2286,2023-06-23,22:43,4020.0,6.0,29.0,69.3,DXB,CDG,B,4706.0,202.0,Boeing 777,D,B,British Airways
2287,2023-06-13,17:53,4118.0,1.0,29.0,93.0,JFK,CDG,A,3710.0,503.0,Airbus A380,C,D,Emirates
2288,2023-07-04,11:05,3136.0,9.0,29.0,169.05,AMS,LAX,B,2036.0,945.0,Boeing 777,A,C,Qantas
2289,2023-06-10,01:22,3684.0,7.0,28.0,159.0,JFK,BOG,A,3944.0,890.0,Airbus A320,A,D,
2290,2023-06-08,17:30,1651.0,8.0,21.0,98.7,,,B,2116.0,706.0,Boeing 777,B,A,Emirates
2291,2023-06-11,01:56,3019.0,3.0,23.0,92.4,,LHR,B,3811.0,578.0,Airbus A380,C,D,American Airlines
2292,2023-07-05,03:26,4235.0,7.0,21.0,110.0,LHR,,A,2703.0,414.0,Boeing 777,D,B,Emirates
2293,2023-07-05,00:02,4542.0,6.0,11.0,66.0,LHR,SIN,A,3840.0,337.0,Airbus A380,A,,Emirates
2294,2023-06-19,15:31,1947.0,10.0,14.0,137.0,LHR,,A,3841.0,204.0,Boeing 737,D,A,Emirates
2295,2023-07-02,07:53,4877.0,10.0,21.0,139.65,SYD,HND,B,3419.0,710.0,Airbus A320,B,B,
2296,2023-06-10,05:32,3037.0,7.0,29.0,119.0,JFK,HND,A,4368.0,135.0,Boeing 777,,B,Emirates
2297,2023-06-11,05:52,2605.0,5.0,23.0,65.10000000000001,SYD,CDG,B,4671.0,723.0,Airbus A320,A,D,
2298,2023-06-16,23:10,1144.0,2.0,24.0,183.75,,CDG,B,1870.0,441.0,Airbus A320,C,A,Emirates
2299,2023-06-30,05:55,4912.0,10.0,11.0,97.0,LHR,SIN,A,4290.0,467.0,Boeing 777,D,,American Airlines
2300,2023-06-17,16:48,1558.0,1.0,25.0,156.45000000000002,SYD,SIN,B,3314.0,688.0,Boeing 777,,B,Emirates
2301,2023-06-30,10:46,1840.0,1.0,25.0,102.9,AMS,BOG,B,2128.0,774.0,Airbus A380,B,C,Qantas
2302,2023-06-27,10:43,3376.0,1.0,14.0,179.55,SYD,,B,3863.0,207.0,Boeing 777,,,
2303,2023-06-20,04:31,3893.0,1.0,16.0,112.0,ORD,LHR,A,3776.0,179.0,Airbus A380,D,D,Qantas
2304,2023-06-13,13:47,1724.0,9.0,26.0,99.0,JFK,CDG,A,2565.0,976.0,Boeing 737,,C,Qantas
2305,2023-06-30,12:08,2995.0,8.0,28.0,166.0,ORD,LHR,A,1036.0,546.0,Airbus A380,,D,
2306,2023-06-24,18:39,2128.0,10.0,20.0,75.60000000000001,,BOG,B,3751.0,513.0,Airbus A380,D,C,British Airways
2307,2023-06-07,17:56,4394.0,2.0,12.0,75.0,ORD,,A,1186.0,411.0,Airbus A380,D,D,British Airways
2308,2023-06-16,05:49,1454.0,5.0,18.0,185.85,SYD,CDG,B,4918.0,609.0,Boeing 777,D,A,Emirates
2309,2023-06-18,23:37,1767.0,1.0,28.0,90.3,AMS,BOG,B,3916.0,265.0,Boeing 737,D,C,American Airlines
2310,2023-07-04,08:39,2449.0,3.0,29.0,127.05,,CDG,B,4311.0,773.0,Boeing 777,,C,British Airways
2311,2023-06-28,13:53,1427.0,4.0,10.0,123.0,LHR,CDG,A,2389.0,433.0,Boeing 777,,A,Qantas
2312,2023-06-23,18:27,3367.0,8.0,23.0,67.0,ORD,SIN,A,1234.0,688.0,Airbus A320,D,D,
2313,2023-06-17,14:57,2067.0,7.0,21.0,124.95,,HND,B,3065.0,956.0,Airbus A380,A,B,American Airlines
2314,2023-06-15,00:56,1323.0,8.0,26.0,93.45,,BOG,B,2184.0,253.0,Boeing 777,B,C,
2315,2023-06-22,23:40,3112.0,9.0,13.0,88.2,DXB,,B,3969.0,949.0,Boeing 777,,C,British Airways
2316,2023-06-18,05:38,1941.0,4.0,29.0,54.6,,BOG,B,3066.0,532.0,Airbus A380,D,,American Airlines
2317,2023-06-26,22:17,1309.0,1.0,20.0,127.05,,BOG,B,1323.0,767.0,Airbus A380,B,B,American Airlines
2318,2023-07-03,09:02,3515.0,4.0,18.0,177.45000000000002,AMS,BOG,B,4025.0,110.0,Airbus A320,D,B,American Airlines
2319,2023-06-15,20:22,3229.0,7.0,20.0,105.0,SYD,LHR,B,1229.0,663.0,Boeing 777,A,B,
2320,2023-07-02,11:39,3380.0,1.0,28.0,197.0,LHR,HND,A,3594.0,810.0,Boeing 777,A,C,British Airways
2321,2023-06-10,12:09,2830.0,1.0,22.0,52.0,JFK,HND,A,4858.0,881.0,Airbus A320,C,D,
2322,2023-06-23,22:11,4792.0,7.0,10.0,136.5,AMS,HND,B,4941.0,894.0,Airbus A380,B,A,Qantas
2323,2023-06-14,13:31,2600.0,2.0,12.0,143.85,,HND,B,2186.0,532.0,Airbus A380,C,,American Airlines
2324,2023-07-05,22:57,4533.0,8.0,24.0,57.75,DXB,LHR,B,1176.0,173.0,Airbus A380,D,B,British Airways
2325,2023-06-20,05:32,4191.0,5.0,17.0,156.45000000000002,SYD,,B,4877.0,851.0,Airbus A320,D,,Qantas
2326,2023-06-27,10:16,4737.0,2.0,23.0,197.0,JFK,LHR,A,4869.0,583.0,Boeing 777,,,Qantas
2327,2023-07-04,07:39,1031.0,3.0,15.0,180.6,AMS,CDG,B,3613.0,408.0,Airbus A380,D,C,Emirates
2328,2023-06-24,15:18,1264.0,3.0,20.0,92.4,DXB,LHR,B,2256.0,534.0,Boeing 737,C,D,Emirates
2329,2023-06-10,05:05,4382.0,7.0,23.0,,DXB,,,1001.0,672.0,nan,B,,Emirates
2330,2023-06-28,08:09,4371.0,3.0,19.0,143.85,SYD,LHR,B,1875.0,187.0,Airbus A380,A,B,Qantas
2331,2023-06-30,02:13,2259.0,10.0,,,ORD,SIN,,,165.0,Boeing 737,B,A,Qantas
2332,2023-06-25,07:31,3816.0,2.0,23.0,100.0,ORD,,A,1322.0,483.0,Boeing 777,A,B,Qantas
2333,2023-06-23,12:18,3202.0,9.0,13.0,88.2,AMS,,B,1860.0,558.0,Airbus A320,B,,American Airlines
2334,2023-06-23,07:43,1142.0,9.0,28.0,72.45,SYD,,B,3370.0,335.0,Airbus A320,B,,Qantas
2335,2023-06-23,22:10,1877.0,8.0,23.0,85.0,ORD,LAX,A,3016.0,586.0,Airbus A320,C,,American Airlines
2336,2023-06-08,06:39,1546.0,8.0,26.0,168.0,JFK,HND,A,2208.0,797.0,Airbus A380,B,C,American Airlines
2337,2023-07-01,23:40,4516.0,1.0,28.0,180.0,JFK,LAX,A,3248.0,968.0,Boeing 777,D,A,Qantas
2338,2023-06-13,09:00,1544.0,4.0,14.0,52.0,LHR,BOG,A,1661.0,776.0,Airbus A320,C,B,American Airlines
2339,2023-06-11,16:41,2038.0,9.0,26.0,158.0,JFK,,A,2692.0,606.0,Boeing 777,A,B,Qantas
2340,2023-06-11,17:47,2300.0,9.0,15.0,58.0,ORD,HND,A,2148.0,842.0,Airbus A380,,D,British Airways
2341,2023-06-12,01:51,3241.0,5.0,22.0,202.65,,BOG,B,3288.0,560.0,Airbus A380,,A,Qantas
2342,2023-06-16,03:59,4174.0,3.0,25.0,192.0,JFK,BOG,A,4243.0,295.0,Boeing 777,C,D,British Airways
2343,2023-06-20,04:17,4020.0,7.0,12.0,210.0,DXB,SIN,B,3372.0,484.0,Boeing 777,B,A,Emirates
2344,2023-06-07,23:36,4674.0,5.0,13.0,116.0,JFK,LAX,A,3150.0,127.0,Airbus A380,,,British Airways
2345,2023-06-29,19:25,4994.0,5.0,22.0,120.75,AMS,SIN,B,2800.0,504.0,Boeing 777,C,C,
2346,2023-07-04,06:00,4784.0,8.0,11.0,123.9,SYD,CDG,B,4490.0,867.0,Airbus A380,D,A,Emirates
2347,2023-06-29,20:56,3743.0,5.0,12.0,193.2,,,B,4266.0,429.0,Airbus A380,,A,Qantas
2348,2023-07-03,09:30,2001.0,1.0,15.0,78.75,DXB,,B,2964.0,407.0,Boeing 777,A,C,
2349,2023-06-07,18:47,1237.0,1.0,28.0,149.1,DXB,BOG,B,1315.0,927.0,Airbus A320,C,D,Qantas
2350,2023-07-05,22:07,4449.0,3.0,10.0,100.0,LHR,BOG,A,4927.0,604.0,Boeing 737,C,C,British Airways
2351,2023-06-22,21:38,3322.0,10.0,18.0,76.65,AMS,LAX,B,2328.0,101.0,Boeing 777,A,D,
2352,2023-07-05,19:20,2618.0,2.0,26.0,158.0,ORD,CDG,A,1210.0,789.0,Boeing 777,A,B,Emirates
2353,2023-06-18,16:47,2236.0,2.0,24.0,140.70000000000002,,,B,1602.0,766.0,Airbus A380,,D,Emirates
2354,2023-06-07,07:25,3130.0,9.0,10.0,206.85,DXB,BOG,B,2061.0,783.0,Airbus A320,B,A,Qantas
2355,2023-06-07,14:03,4734.0,3.0,16.0,174.3,AMS,HND,B,1070.0,980.0,Airbus A380,D,B,Qantas
2356,2023-06-09,14:12,2260.0,8.0,19.0,99.75,SYD,CDG,B,1877.0,641.0,Airbus A320,D,D,Emirates
2357,2023-06-25,22:26,3453.0,2.0,20.0,144.0,ORD,BOG,A,3396.0,812.0,Boeing 777,C,B,American Airlines
2358,2023-06-06,04:28,4071.0,1.0,28.0,70.0,JFK,CDG,A,2337.0,983.0,Airbus A320,C,D,American Airlines
2359,2023-06-06,01:58,1823.0,3.0,27.0,98.7,SYD,SIN,B,3760.0,154.0,Airbus A380,C,C,Emirates
2360,2023-06-18,10:49,3757.0,8.0,28.0,140.70000000000002,,SIN,B,3616.0,784.0,Boeing 737,,A,Qantas
2361,2023-06-17,07:10,4260.0,1.0,30.0,83.0,JFK,LHR,A,2963.0,321.0,Airbus A380,C,,British Airways
2362,2023-06-18,12:52,3083.0,3.0,28.0,86.10000000000001,AMS,HND,B,2100.0,761.0,Boeing 777,C,A,British Airways
2363,2023-07-02,00:22,3066.0,6.0,11.0,114.45,,,B,4714.0,236.0,Airbus A380,A,,British Airways
2364,2023-06-20,10:06,3520.0,6.0,15.0,169.05,AMS,LAX,B,3326.0,400.0,Airbus A320,B,,British Airways
2365,2023-06-19,22:22,1571.0,3.0,23.0,109.0,LHR,SIN,A,2794.0,318.0,Boeing 737,D,,Emirates
2366,2023-06-17,16:25,2439.0,5.0,27.0,102.0,ORD,HND,A,3860.0,337.0,Boeing 777,B,D,American Airlines
2367,2023-07-01,18:10,4664.0,3.0,14.0,67.2,,SIN,B,4394.0,683.0,Airbus A380,D,B,Qantas
2368,2023-06-26,16:51,3828.0,6.0,25.0,61.95,AMS,BOG,B,1774.0,455.0,Airbus A320,D,C,American Airlines
2369,2023-07-02,11:09,2756.0,7.0,14.0,141.0,LHR,SIN,A,1510.0,244.0,Boeing 777,B,C,Qantas
2370,2023-06-27,22:27,1188.0,9.0,30.0,183.75,,BOG,B,1741.0,436.0,Boeing 777,C,A,Qantas
2371,2023-07-03,21:26,1154.0,7.0,11.0,148.0,LHR,LHR,A,3492.0,567.0,Boeing 737,B,D,American Airlines
2372,2023-06-11,19:23,1533.0,5.0,30.0,108.15,SYD,BOG,B,1436.0,606.0,Airbus A320,B,D,
2373,2023-07-02,05:07,3980.0,10.0,19.0,121.8,SYD,HND,B,3377.0,618.0,Boeing 737,B,C,American Airlines
2374,2023-06-13,23:00,1099.0,1.0,18.0,67.0,JFK,HND,A,3779.0,651.0,Boeing 737,A,A,Qantas
2375,2023-06-19,14:01,1519.0,1.0,22.0,128.1,SYD,HND,B,1323.0,546.0,Boeing 737,D,D,American Airlines
2376,2023-07-01,09:42,4379.0,1.0,16.0,77.7,AMS,LHR,B,3052.0,795.0,Boeing 737,A,D,
2377,2023-06-17,10:15,3215.0,3.0,11.0,164.85,AMS,,B,1249.0,917.0,Airbus A320,A,A,Qantas
2378,2023-06-16,10:31,2610.0,3.0,17.0,121.0,ORD,LAX,A,2840.0,725.0,Boeing 777,D,D,American Airlines
2379,2023-06-21,21:56,2250.0,3.0,22.0,203.7,,LHR,B,4202.0,547.0,Boeing 737,D,B,Qantas
2380,2023-06-29,01:56,4233.0,6.0,23.0,88.2,AMS,SIN,B,3775.0,744.0,Boeing 737,C,A,Qantas
2381,2023-06-27,05:57,1235.0,1.0,25.0,132.3,DXB,LHR,B,3363.0,755.0,Airbus A380,B,B,British Airways
2382,2023-06-08,08:32,2179.0,10.0,20.0,196.0,ORD,LHR,A,4303.0,443.0,Airbus A380,C,C,Emirates
2383,2023-06-06,19:07,3288.0,6.0,11.0,183.75,SYD,LHR,B,4581.0,154.0,Airbus A380,,D,American Airlines
2384,2023-06-23,03:16,3057.0,10.0,12.0,58.0,LHR,HND,A,1531.0,739.0,Airbus A320,B,A,Emirates
2385,2023-06-19,00:06,1289.0,5.0,25.0,58.8,SYD,HND,B,4112.0,114.0,Boeing 777,C,C,Emirates
2386,2023-06-15,00:24,1463.0,3.0,29.0,195.3,AMS,,B,1490.0,688.0,Airbus A320,,B,British Airways
2387,2023-06-18,03:55,1705.0,1.0,24.0,83.0,ORD,,A,2193.0,385.0,Boeing 777,A,C,Qantas
2388,2023-06-19,08:37,4402.0,4.0,12.0,108.0,JFK,,A,4603.0,683.0,Airbus A380,,D,American Airlines
2389,2023-06-06,17:50,4177.0,10.0,10.0,81.9,DXB,LAX,B,4922.0,773.0,Airbus A320,D,C,Emirates
2390,2023-06-27,22:33,4187.0,1.0,10.0,110.25,DXB,BOG,B,4044.0,942.0,Boeing 777,,A,British Airways
2391,2023-06-20,04:36,,8.0,,151.0,LHR,,,2303.0,453.0,Boeing 777,C,B,Qantas
2392,2023-06-07,16:43,3978.0,3.0,11.0,113.4,DXB,BOG,B,4527.0,772.0,Boeing 777,B,A,British Airways
2393,2023-06-22,07:13,1040.0,1.0,29.0,161.0,LHR,,A,1786.0,174.0,Airbus A380,C,A,American Airlines
2394,2023-06-30,23:01,4243.0,1.0,26.0,76.65,,CDG,B,1318.0,416.0,Airbus A380,C,D,
2395,2023-07-01,18:14,4330.0,8.0,13.0,140.0,ORD,CDG,A,1560.0,653.0,Airbus A320,B,B,American Airlines
2396,2023-06-27,11:02,3302.0,6.0,19.0,194.0,ORD,LAX,A,2191.0,631.0,Boeing 777,B,A,Emirates
2397,2023-06-06,22:15,3791.0,3.0,24.0,91.35,,,B,1755.0,867.0,Boeing 777,C,C,Emirates
2398,2023-06-14,05:23,1582.0,2.0,12.0,76.65,AMS,HND,B,2458.0,289.0,Boeing 737,C,C,Emirates
2399,2023-06-16,06:12,1605.0,10.0,19.0,76.0,LHR,LAX,A,4880.0,960.0,Boeing 737,D,B,
2400,2023-06-18,03:45,1401.0,2.0,29.0,139.65,SYD,,B,1673.0,587.0,Airbus A320,B,A,American Airlines
2401,2023-07-05,10:33,2124.0,6.0,11.0,199.0,JFK,,A,3061.0,180.0,Boeing 737,B,A,British Airways
2402,2023-06-11,11:49,3227.0,4.0,19.0,139.0,JFK,,A,4118.0,904.0,Boeing 777,C,C,Emirates
2403,2023-07-05,14:10,3257.0,10.0,24.0,168.0,LHR,LAX,A,1543.0,164.0,Boeing 777,,C,British Airways
2404,2023-06-17,22:29,3414.0,2.0,17.0,121.0,LHR,SIN,A,3222.0,266.0,Boeing 777,C,A,
2405,2023-06-27,07:34,1900.0,9.0,23.0,152.0,LHR,HND,A,4711.0,193.0,Boeing 737,D,B,Qantas
2406,2023-07-02,10:12,1464.0,9.0,15.0,118.0,JFK,LHR,A,3907.0,931.0,Boeing 737,,A,Emirates
2407,2023-06-23,01:40,4657.0,7.0,23.0,109.2,SYD,HND,B,3780.0,369.0,Boeing 777,D,C,Qantas
2408,2023-06-23,13:12,2409.0,1.0,14.0,165.0,ORD,HND,A,3303.0,736.0,Airbus A320,B,D,British Airways
2409,2023-06-27,22:52,4238.0,6.0,24.0,196.35,SYD,CDG,B,2884.0,140.0,Boeing 737,C,,Qantas
2410,2023-06-12,04:46,1776.0,2.0,22.0,184.0,JFK,LHR,A,3228.0,170.0,Airbus A380,C,,Emirates
2411,2023-06-16,22:17,1707.0,1.0,15.0,93.45,DXB,LAX,B,4778.0,289.0,Boeing 777,C,B,American Airlines
2412,2023-06-06,00:25,3316.0,7.0,20.0,102.9,,,B,3304.0,206.0,Airbus A380,,B,American Airlines
2413,2023-07-03,15:15,3866.0,1.0,14.0,56.0,ORD,LHR,A,3852.0,368.0,Boeing 777,A,A,American Airlines
2414,2023-06-11,15:01,3208.0,7.0,29.0,166.0,JFK,SIN,A,1399.0,289.0,Airbus A320,A,B,Emirates
2415,2023-06-13,09:29,1735.0,8.0,,,AMS,SIN,B,2554.0,232.0,Boeing 737,B,C,
2416,2023-07-04,00:07,3278.0,7.0,22.0,197.4,AMS,SIN,B,1261.0,571.0,Boeing 777,B,B,
2417,2023-06-06,05:07,4522.0,4.0,18.0,201.6,SYD,BOG,B,2373.0,852.0,Boeing 737,C,,British Airways
2418,2023-06-14,21:05,3282.0,10.0,30.0,172.20000000000002,AMS,HND,B,3827.0,610.0,Boeing 777,,C,Emirates
2419,2023-06-11,22:35,4450.0,6.0,11.0,143.85,DXB,LHR,B,1414.0,946.0,Airbus A380,D,C,
2420,2023-06-21,21:53,2621.0,7.0,16.0,87.15,,HND,B,3408.0,335.0,Airbus A320,,D,American Airlines
2421,2023-06-07,08:02,2721.0,7.0,11.0,107.1,AMS,SIN,B,4414.0,652.0,Airbus A320,A,D,American Airlines
2422,2023-06-26,16:15,1477.0,2.0,11.0,53.55,DXB,LAX,B,1178.0,454.0,Airbus A380,B,B,Qantas
2423,2023-07-03,23:59,3054.0,6.0,24.0,120.0,LHR,SIN,A,4918.0,787.0,Airbus A380,A,B,British Airways
2424,2023-07-01,12:25,3233.0,1.0,18.0,178.5,SYD,CDG,B,1094.0,479.0,Boeing 737,C,C,
2425,2023-06-15,13:48,1072.0,9.0,23.0,69.3,SYD,SIN,B,1877.0,721.0,Boeing 737,,A,American Airlines
2426,2023-06-29,21:13,1403.0,7.0,21.0,122.0,JFK,LHR,A,2000.0,734.0,Airbus A320,D,B,
2427,2023-06-26,14:48,3783.0,10.0,18.0,95.0,ORD,,A,3172.0,992.0,Airbus A320,B,C,
2428,2023-06-29,14:54,1690.0,10.0,18.0,145.0,LHR,LAX,A,4460.0,726.0,Boeing 777,C,D,American Airlines
2429,2023-06-21,17:41,3554.0,6.0,25.0,167.0,LHR,,A,1102.0,723.0,Boeing 737,,A,British Airways
2430,2023-06-11,03:59,2401.0,7.0,23.0,148.05,AMS,HND,B,3535.0,951.0,Airbus A380,,B,Qantas
2431,2023-06-21,00:08,2354.0,5.0,29.0,67.0,ORD,CDG,A,3109.0,690.0,Airbus A380,B,C,Qantas
2432,2023-06-16,07:28,3836.0,8.0,19.0,198.45,DXB,HND,B,3419.0,720.0,Boeing 737,D,A,British Airways
2433,2023-06-11,09:46,3808.0,1.0,25.0,123.9,DXB,LAX,B,4714.0,822.0,Airbus A380,B,,
2434,2023-06-25,09:59,4931.0,6.0,17.0,59.0,ORD,SIN,A,4032.0,285.0,Boeing 737,,,British Airways
2435,2023-06-23,04:55,3134.0,9.0,20.0,162.0,LHR,,A,4400.0,620.0,Airbus A380,B,,
2436,2023-06-16,21:54,1192.0,2.0,18.0,62.0,JFK,BOG,A,1394.0,406.0,Boeing 777,A,B,Qantas
2437,2023-06-16,06:27,1907.0,6.0,22.0,120.0,ORD,,A,2949.0,921.0,Boeing 777,A,C,British Airways
2438,2023-06-18,21:14,2662.0,6.0,13.0,157.5,AMS,LAX,B,3394.0,850.0,Airbus A320,D,,British Airways
2439,2023-06-09,,,9.0,28.0,136.5,SYD,HND,B,1713.0,195.0,nan,C,B,American Airlines
2440,2023-06-29,11:29,1854.0,1.0,11.0,158.0,ORD,SIN,A,1630.0,389.0,Boeing 737,B,B,Emirates
2441,2023-06-10,19:41,4031.0,1.0,12.0,102.9,SYD,,B,4858.0,387.0,Airbus A320,C,C,Qantas
2442,2023-06-12,18:16,4613.0,6.0,22.0,119.7,SYD,BOG,B,3152.0,724.0,Boeing 737,A,C,American Airlines
2443,2023-06-13,13:36,3265.0,7.0,24.0,178.5,,LAX,B,2876.0,742.0,Boeing 737,,C,
